topic,relatedness,text,date,group,likes,reposts,views
карельский язык,0.2757,МОСКОВСКИЙ КОМСОМОЛЕЦ https://karel.mk.ru/social/2020/09/28/kakim-byl-chelovek-kotoryy-vzryval-petrozavodsk.html,2020-10-02 10:43:20,,3,1,208
карельский язык,0.2757,#karjalankielennedäli #karjalankielennetäli 😀😀😀,2022-04-15 14:30:00,,4,0,183
карельский язык,0.2757,МОСКОВСКИЙ КОМСОМОЛЕЦ https://karel.mk.ru/social/2020/09/28/kakim-byl-chelovek-kotoryy-vzryval-petrozavodsk.html,2020-10-02 10:43:20,,3,1,208
карельский язык,0.2757,#karjalankielennedäli #karjalankielennetäli 😀😀😀,2022-04-13 19:35:00,,4,1,256
карельский язык,0.2755,"Ся́мозеро(карел. Seämärvi, фин. Säämäjärvi) (деревня Лахта?)",2021-11-29 15:02:28,,65,5,1124
карельский язык,0.2755,"Ся́мозеро(карел. Seämärvi, фин. Säämäjärvi) (деревня Лахта?)",2021-11-29 15:02:28,,65,5,1125
карельский язык,0.2754,Kukkasie niitä yhtäkuin lisää tulou (А цветов всё больше и больше).,2016-04-29 00:32:48,,8,1,0
карельский язык,0.2754,Kukkasie niitä yhtäkuin lisää tulou (А цветов всё больше и больше).,2016-04-29 00:32:48,,8,1,0
карельский язык,0.2754,#karjalankielennedäli #karjalankielennetäli  #vepsänkelennedal 📋📋📋,2022-04-24 17:10:00,,2,0,373
карельский язык,0.2749,#ЛАДОГИБерега    = ЧУДЕСНЫ ГОЛУБЫЕ ПЕРЕЛЕСКИ =    / где - то в Лахденпохья // окрестности Лахденпохья /,2019-04-17 13:05:11,,45,1,1062
карельский язык,0.2749,Немного интересностей из области топонимии...,2018-05-07 12:45:00,,4,0,231
карельский язык,0.2749,"Syöndy syöndän piäle andah, lyöndy lyöndän piäle ei andai.  #yksipäivy_yksisananlasku    Что же будет, если наложить на одну ""колотушку"" другую?  Ведь еду на еду можно добавить?    Фотограф - Маргарита Кемппайнен.",2020-11-11 07:44:10,,12,1,338
карельский язык,0.2749,#karjalankielennedäli #karjalankielennetäli 👏,2023-04-11 12:31:00,,1,0,194
карельский язык,0.2748,Добрый день! Как перевести Мергуб - Мергубское озеро? Муезерка - какое слово могло быть в основе слова.,2017-06-22 12:11:41,,0,0,0
карельский язык,0.2748,Добрый день! Как перевести Мергуб - Мергубское озеро? Муезерка - какое слово могло быть в основе слова.,2017-06-22 12:11:41,,0,0,0
карельский язык,0.2747,[О Калевале],2019-01-30 10:12:52,,14,0,919
карельский язык,0.2747,[О Калевале],2018-11-16 10:47:58,,17,4,1325
карельский язык,0.2747,И слово KYLÄ в ход пошло :)) 👍🏻,2020-02-10 14:01:00,,4,0,143
карельский язык,0.2746,luumarja / костяника metsämansikkaini /земляника (лесная),2021-05-29 21:21:33,,9,0,257
карельский язык,0.2746,luumarja / костяника metsämansikkaini /земляника (лесная),2021-05-29 21:21:33,,9,0,256
карельский язык,0.2746,"Kerro kaikile, mindäh opastut karjalan kieleh👨‍🎓",2020-04-13 13:43:55,,0,0,265
карельский язык,0.2743,"Ei se tiijä kanan kanua eini munan munua  букв. Он не знает ни про яйцо, ни про курицу (про человека, который ни в чём не разбирается).",2020-07-25 11:22:51,,12,4,327
карельский язык,0.2743,"Ei se tiijä kanan kanua eini munan munua  букв. Он не знает ни про яйцо, ни про курицу (про человека, который ни в чём не разбирается).",2020-07-25 11:22:51,,12,4,327
карельский язык,0.2742,Пурнаволок = Purnuniemi,2014-06-29 12:16:37,,1,0,0
карельский язык,0.2742,Пурнаволок = Purnuniemi,2014-06-30 10:48:14,,0,0,0
карельский язык,0.2742,Пурнаволок = Purnuniemi,2014-06-29 12:16:37,,1,0,0
карельский язык,0.274,#karjalankielennedäli #karjalankielennetäli 👦👧👵,2022-04-15 15:49:00,,4,0,240
карельский язык,0.2739,Pohjois-Karjalassa (Venyähen puolella) on löyetty kaksi muinoisien ihmisien eläntäpaikkua.  На севере Карелии ученые обнаружили две стоянки первобытного человека,2015-06-28 23:20:34,,6,0,0
карельский язык,0.2739,Pohjois-Karjalassa (Venyähen puolella) on löyetty kaksi muinoisien ihmisien eläntäpaikkua.  На севере Карелии ученые обнаружили две стоянки первобытного человека,2015-06-28 23:20:34,,6,0,0
карельский язык,0.2739,"Parempi on tervaskannon kera elyä, kuin pahan ristikansan. (Лучше с пнём смолистым жить, чем с плохими людьми).",2014-12-05 22:18:32,,0,0,0
карельский язык,0.2739,"Parempi on tervaskannon kera elyä, kuin pahan ristikansan. (Лучше с пнём смолистым жить, чем с плохими людьми).",2014-12-05 22:18:32,,0,0,0
карельский язык,0.2737,🚶‍♂🚶‍♀Tulgua Kruugah! Yhtykkiä aktsieh! Kannatakkua karjalastu kul’tuurua!,2019-07-25 15:56:03,,3,0,429
карельский язык,0.2737,"Mimmoine kirguuja, semmoine i ehättäjä! Каков праздник, таков и плакат!",2010-06-12 14:58:04,,0,0,0
карельский язык,0.2737,"Ken tiedäy kus ristikanzal ollah ""kinčukset""?☺",2021-02-18 13:39:00,,11,2,456
карельский язык,0.2737,"Mimmoine kirguuja, semmoine i ehättäjä! Каков праздник, таков и плакат!",2010-06-12 14:58:04,,0,0,0
карельский язык,0.2737,Застольная этика карелов. 🤲 #karjalankielennedäli #karjalankielennetäli,2024-04-22 16:44:00,,12,1,363
карельский язык,0.2736,RÖHÖN KYLÄ. Регозеро.,2019-11-29 15:19:14,,1,0,134
карельский язык,0.2736,"Hyväksi piettii, hyväksi piettii, kai halon kera kaimattii  Так хорошо принимали, что аж с поленом выпроваживали.  (Tunguon volostin Kevättämärven kylä  Деревня Кевятозеро Тунгудской волости)",2024-12-25 23:30:23,,16,4,529
карельский язык,0.2736,Nengoine olis hyvä suaha karjalan kielel!,2021-04-01 09:22:23,,7,1,387
карельский язык,0.2736,RÖHÖN KYLÄ. Регозеро.,2019-11-29 15:19:14,,1,0,134
карельский язык,0.2736,Keskie kyliä rahvas nähtäh madoloi. Olgua milleh!,2021-05-21 19:47:07,,3,0,341
карельский язык,0.2735,Kiestingin karjalaiset Карелы Кестеньги https://vk.com/public183395815,2019-07-03 16:03:35,,13,3,397
карельский язык,0.2735,Kiestingin karjalaiset Карелы Кестеньги https://vk.com/public183395815,2019-07-03 16:03:35,,13,3,397
карельский язык,0.2734,"Kaččokkua, kui Petroskoil tansittih karjalastu kruugua",2019-08-12 16:16:41,,26,1,614
карельский язык,0.2732,#karjalankielennedäli #karjalankielennetäli ✍✍✍,2024-04-15 11:32:44,,4,0,216
карельский язык,0.2732,#karjalankielennedäli #karjalankielennetäli ✍✍✍,2024-04-17 16:28:00,,1,1,150
карельский язык,0.273,Meillä tätä marjua sanotah HEPUKKAISEKSI. Suojärven Varpakylässä se on ORHOI.,2015-07-06 19:42:00,,0,0,0
карельский язык,0.273,Meillä tätä marjua sanotah HEPUKKAISEKSI. Suojärven Varpakylässä se on ORHOI.,2015-07-06 19:42:00,,0,0,0
карельский язык,0.273,"Hyvät rahvas, teidy joukos on enämbi 1500 hengie. Avvutakkua KRL:le, vallikkua oma variantu kyzelys☝🏻",2019-06-04 17:03:40,,2,1,501
карельский язык,0.2726,#karjalankielennedäli #karjalankielennetäli 🎶🤲,2022-04-11 20:57:44,,5,0,286
карельский язык,0.2726,"Oma mua manšikka, vieraš mua mussikka 🌸",2020-11-16 13:57:44,,16,0,506
карельский язык,0.2725,Ижора /inkeroiset,2021-11-04 17:08:06,,5,5,339
карельский язык,0.2725,Ижора /inkeroiset,2021-11-04 17:08:06,,5,5,339
карельский язык,0.2725,...kylyssä käytyö rukahista mämmie mussikkaiskiisselin kera... ...после бани ржаной мямми с черничным киселём...,2021-04-03 00:44:06,,19,3,496
карельский язык,0.2725,...kylyssä käytyö rukahista mämmie mussikkaiskiisselin kera... ...после бани ржаной мямми с черничным киселём...,2021-04-03 00:44:06,,19,3,499
карельский язык,0.2724,...kahemmoiset mäntähäiset...сосенки двух видов...,2020-09-11 13:42:10,,12,0,279
карельский язык,0.2724,...kahemmoiset mäntähäiset...сосенки двух видов...,2020-09-11 13:42:10,,12,0,279
карельский язык,0.2724,#karjalankielennedäli #karjalankielennetäli 💥,2024-04-18 17:00:02,,2,0,213
карельский язык,0.2724,#karjalankielennedäli #karjalankielennetäli 💥,2024-04-16 15:37:00,,2,0,232
карельский язык,0.2724,#karjalankielennedäli #karjalankielennetäli 💥,2023-04-11 13:46:00,,1,0,190
карельский язык,0.2724,#karjalankielennedäli #karjalankielennetäli 💥,2023-04-12 18:45:00,,0,0,165
карельский язык,0.2723,...lokan poikaset...птенцы чайки (чайчата😊),2021-06-06 13:23:04,,18,1,464
карельский язык,0.2723,...lokan poikaset...птенцы чайки (чайчата😊),2021-06-06 13:23:04,,18,1,462
карельский язык,0.2721,Kielipezäs tänäpäi:),2018-03-16 16:58:13,,30,3,1780
карельский язык,0.2721,"💡 #suomen_kieli #финский_язык #карелия    Elämä on kuin lapsen paita: lyhyt ja sontainen / ""Жизнь как детская рубашка – коротка да испачкана"". (финская пословица из Иломантси)",2021-08-18 11:14:00,,22,9,1324
карельский язык,0.2716,"Этимология, то есть происхождение названия медведя на вепсском и карельском языках 👇🏻",2020-08-27 16:11:46,,6,4,321
карельский язык,0.2716,"Kylläšty on parembi gostittua Сытого легче угощать. Торосозерская Сармяга, Олонецкий район.  #yksipäivy_yksisananlasku  Фотография и модель выполнены Маргаритой Кемппайнен.",2020-10-27 08:00:04,,69,2,873
карельский язык,0.271,Загадка 💡 #vepsänkelennedal,2023-04-13 13:37:00,,2,0,165
карельский язык,0.271,Загадка 💡 #vepsänkelennedal,2023-04-14 15:26:35,,2,0,200
карельский язык,0.2708,Ajettih da tsiganaiset,2015-04-29 11:48:49,,1,0,0
карельский язык,0.2708,Suigärven kylä / Suikujärvi / Шуезеро,2020-02-24 19:02:19,,20,4,512
карельский язык,0.2708,Ajettih da tsiganaiset,2015-04-29 11:48:49,,1,0,0
карельский язык,0.2708,Suigärven kylä / Suikujärvi / Шуезеро,2020-02-24 19:02:19,,20,4,516
карельский язык,0.2707,Maffinat ollah jo päcis,2016-01-05 13:24:55,,11,0,0
карельский язык,0.2706,VÄRTTINÄ: Paluu juurille ★ Возвращение к корням,2015-04-10 23:46:40,,7,2,0
карельский язык,0.2706,VÄRTTINÄ: Paluu juurille ★ Возвращение к корням,2015-04-10 23:46:40,,7,2,0
карельский язык,0.2705,А тем временем Дом карельского языка обретает форму!,2013-12-23 21:40:29,,0,0,0
карельский язык,0.2705,"Ei piätöintä kalua, eikä luutointa lihua (Нет рыбы без головы и мяса без костей)",2014-12-12 01:39:24,,0,0,0
карельский язык,0.2705,"Ei piätöintä kalua, eikä luutointa lihua (Нет рыбы без головы и мяса без костей)",2014-12-12 01:39:24,,0,0,0
карельский язык,0.2704,Kuopivon lentävä kalakukko. Kalakukostaki on laulu sepitetty. Куопиоский летающий рыбник. И про рыбник песня сочинена.  https://youtu.be/1QTXqTCcoNI,2017-05-13 16:11:56,,2,0,157
карельский язык,0.2704,Kuopivon lentävä kalakukko. Kalakukostaki on laulu sepitetty. Куопиоский летающий рыбник. И про рыбник песня сочинена.  https://youtu.be/1QTXqTCcoNI,2017-05-13 16:11:56,,2,0,157
