id,date,likes,reposts,views,comment_count,comments_text
2894,2020-02-13 12:49:32,1,0,160,0,
2893,2020-02-12 20:07:26,6,0,206,0,
2892,2020-02-12 15:22:14,2,1,271,0,
2891,2020-02-11 17:20:49,5,2,340,0,
2888,2020-02-10 13:51:27,6,3,204,1,"[club32109511|Общество православных врачей]: 
Уважаемые друзья, очень просим помочь человеку, который сам много лет помогал другим людям, порой отдавая последнее тем, кто попал в трудную жизненную ситуацию! К сожалению, времени очень мало. Дообследование в Санкт Петербурге необходимо провести как можно быстрее. Помогите, пожалуйста!"
2885,2020-02-10 13:12:12,13,1,394,1,"15 суббота,а не пятница"
2884,2020-02-10 12:29:03,19,1,402,0,
2883,2020-02-10 12:20:06,12,1,332,1,Преподобный Ефрем Сирин. Память 10 февраля.
2882,2020-02-10 09:55:14,6,0,155,0,
2881,2020-02-09 21:47:53,16,0,209,1,Собор святого Александра Невского
2880,2020-02-09 17:11:22,14,1,229,0,
2879,2020-02-09 12:58:42,9,1,267,0,
2878,2020-02-09 12:31:43,2,0,200,0,
2876,2020-02-07 18:30:00,50,9,998,1,"...вообще-то инок Владимир был в числе братии Подворья Важеозерского м-ря, находящегося в С-пб и бОльшую часть времени проживал именно в С-пб, на подворье, а не в самой обители...."
2875,2020-02-06 21:09:03,2,0,207,0,
2874,2020-02-06 18:01:00,30,5,686,0,
2872,2020-02-06 10:18:52,11,2,226,0,
2870,2020-02-05 22:44:40,32,6,772,0,
2869,2020-02-05 21:21:54,14,0,265,0,
2868,2020-02-05 10:47:55,14,1,217,0,
2867,2020-02-05 09:08:32,6,2,167,0,
2866,2020-02-04 18:02:18,20,9,251,0,
2865,2020-02-03 20:20:05,62,6,804,0,
2864,2020-02-02 23:11:52,20,3,607,0,
2863,2020-02-02 14:51:16,15,3,278,0,
2862,2020-02-01 19:00:09,9,1,324,1,Закхей
2861,2020-02-01 16:00:07,12,2,224,0,
2859,2020-02-01 11:22:44,6,0,362,0,
2858,2020-02-01 00:01:01,8,1,313,0,
2856,2020-01-31 16:30:02,6,0,249,0,
2854,2020-01-31 13:02:43,8,0,195,0,
2853,2020-01-30 18:30:01,19,2,387,0,
2850,2020-01-30 10:20:03,10,0,230,0,
2847,2020-01-29 20:38:26,32,7,710,1,"Не спасибо, а СПАСИБИЩЕ ОГРОМНОЕ за такой. фильм. Удачи ❤"
2842,2020-01-28 15:20:57,3,1,138,0,
2841,2020-01-28 10:10:40,33,0,406,0,
2830,2020-01-27 11:54:41,95,4,1297,10,"Многая и благая лета! Люблю и почитаю...😊🌹🌹🌹🌹🌹 Уважение Нине Николаевне ❤ Поздравляем!!! С именинами!!!  Долгих лет жизни🌸🌸🌸 Долгих ей лет., здоровья Моя хорошая ,поздравляю с имени нами.Выглядишь замечательно.Дай Бог долгих лет жизни в мире и милости Божией.Христос посреде нас! И есть и будет. Поздравляем! Счастья,здоровья !🌺🌸🌼"
2829,2020-01-27 10:04:47,4,1,191,0,
2827,2020-01-26 18:30:01,10,0,417,0,
2826,2020-01-26 16:08:00,9,0,296,0,
2821,2020-01-25 21:21:22,14,3,612,1,Это потеряла Картина дочка Машенька (сестра Данилки)
2819,2020-01-25 12:07:23,2,0,219,0,
2818,2020-01-25 10:22:51,3,0,196,0,
2815,2020-01-24 16:16:00,14,2,491,0,
2814,2020-01-24 15:33:21,6,2,249,1,Слова одобрения ничего не значат...только слушать. И снова слушать...
2813,2020-01-23 22:49:43,25,1,284,1,Вечная память!🙏
2812,2020-01-23 22:34:06,4,0,185,0,
2809,2020-01-23 09:43:00,5,0,167,0,
2807,2020-01-22 18:30:00,14,0,316,0,
2805,2020-01-22 10:53:06,14,3,323,1,"Упокой, Господи, душу новопреставленного раба Твоего Сергия! Царство Небесное. Вечная память."
2804,2020-01-22 10:44:34,12,0,248,0,
2803,2020-01-21 22:57:56,40,9,344,0,
2800,2020-01-21 11:02:00,7,0,220,0,
2795,2020-01-20 16:34:40,21,2,340,5,"Только сегодня просили молитв о здравии – и вот уже о упокоении. 
† Господи, упокой раба Твоего Сергия, в месте светле, в месте злачне, в месте покойне, отнюдуже отбеже болезнь, печаль и воздыхание. Упокой, Господи, душу раба Твоего Сергия. Светлая память Вот уж точно: неисповедимы пути Господни...сегодня утром смотрела фильм про батюшку, вспоминала то малое, что было в памяти о нем, радовалась душа о нем, помолилась о здравии...и вот...уже иная молитва нужна.Грустно и скорбно-уходят батюшки того-иного времени, добрые, светлые, искренние...Вечная память. 🙏🙏🙏🙏 упокой, Господи, душу усопшего раба Твоего новопреставленного Сергия!🙏🏻🙏🏻🙏🏻"
2791,2020-01-20 10:20:58,99,20,2851,4,"Добрый и трогательный фильм.Спасибо создателям его.А о.Сергия помню молодым, когда он приезжал в Петрозаводск, только начиная свое служение.Помоги ему Господь! Такие пастыри нужны очень. Царство Небесное, батюшке... Вечный покой.... Упокой Господи раба божьего Сергия, Царствия Небесного Спасибо за память об отце Сергии. Была знакома очень коротко. Поразил своим трудолюбием, искренностью, простотой, открытостью. Светлая память!"
2790,2020-01-20 00:18:26,22,3,617,0,
2788,2020-01-19 22:15:57,12,0,291,0,
2787,2020-01-18 15:44:12,17,4,572,0,
2785,2020-01-17 14:43:47,32,2,745,0,
2784,2020-01-16 23:07:00,13,0,394,0,
2782,2020-01-16 19:54:14,26,1,527,0,
2780,2020-01-15 14:30:01,14,1,363,0,
2779,2020-01-15 08:08:00,9,1,486,0,
2777,2020-01-14 23:11:36,13,0,296,0,
2775,2020-01-14 18:30:02,42,3,687,0,
2773,2020-01-14 10:40:53,14,2,380,1,Спасибо большое.
2772,2020-01-13 18:45:12,3,0,180,0,
2771,2020-01-13 14:43:32,8,0,323,0,
2770,2020-01-13 13:58:29,9,2,198,0,
2769,2020-01-13 12:47:07,2,1,155,0,
2767,2020-01-12 18:27:03,11,0,238,0,
2766,2020-01-12 18:00:09,15,3,663,0,
2764,2020-01-12 09:56:33,25,4,482,0,
2763,2020-01-11 17:22:35,1,0,0,0,
2761,2020-01-10 11:01:25,0,0,168,0,
2760,2020-01-09 15:44:29,1,0,184,0,
2759,2020-01-08 23:02:31,7,0,283,0,
2758,2020-01-08 17:11:15,11,0,283,0,
2757,2020-01-08 12:43:17,9,2,718,0,
2756,2020-01-06 16:16:00,14,1,347,0,
2755,2020-01-06 14:00:10,13,0,268,0,
2751,2020-01-06 11:30:52,36,7,934,0,
2750,2020-01-05 18:30:01,51,6,1112,0,
2749,2020-01-05 12:10:25,18,1,656,0,
2747,2020-01-04 22:47:33,6,0,279,0,
2746,2020-01-03 23:09:57,7,1,290,0,
2745,2020-01-03 22:19:19,7,0,297,0,
2744,2020-01-03 17:18:59,1,0,0,0,
2740,2020-01-03 11:06:15,17,5,386,1,СпасиГосподи.
2739,2020-01-01 13:37:07,29,21,406,0,
2738,2020-01-01 12:45:05,12,0,478,0,
2736,2019-12-31 12:06:29,18,1,616,0,
2733,2019-12-30 22:56:44,4,0,0,0,
2728,2019-12-30 21:22:43,67,2,979,7,"Вечная память!🙏 Вечная память 😇 Вечная память и Царствие Небесное рабе Божией Любови !!!! Светлый, добрый наш человечек... Вечная память р. Б. Любови! Вечная память Любови! Бесконечно благодарны всем вам, добрые люди, проводившими с нами дорогую нашу тетушку в последний путь.Особая благодарность тем, кто ночью принял такой  неоценимый подвиг молитвы! Спаси вас Господь.Трогательно пел хор-поклон вам! Батюшкам-низкий поклон за искренние молитвы, в них ощущалась любовь.Все прошло как симфония, красиво, молитвенно, единым духом. Светлая память！🙏"
2725,2019-12-30 19:18:53,12,2,322,1,Браво!!!🙏
2722,2019-12-30 10:29:52,9,1,258,0,
2721,2019-12-30 00:28:39,30,1,607,0,
2719,2019-12-28 12:43:11,11,2,415,0,
2716,2019-12-27 23:10:49,5,1,380,0,
2707,2019-12-27 11:50:00,12,1,993,0,
2685,2019-12-26 16:33:38,163,18,3180,10,"Упокой,Господи!Вечная память!🙏🙏🙏 Светлая память , упокой, Господи! Хорошая женщина (знала когда в магазине на Калинина работала)  Царствие Небесное рабе  Божией Любови! А во сколько будет отпевание？ Упокой Господи! На Спиридона Тримифунгского получается Бог матушку забрал отпевание будет в 11.30 Царствия Небесного! Упокой Господи... Царствие божье! 🙏 Упокой Господи душу рабы твоей новопреставленной Любови и прости ей все согрешения вольные и невольные и даруй Царствия Небесного.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
2683,2019-12-26 15:28:45,2,0,0,1,"Спасибо, что сообщили! Как неожиданно. Упокой, Господи, её душу."
2681,2019-12-26 11:13:19,9,0,347,1,Помощи Божией мудрому митрополиту Илариону во благо Украинской Православной Церкви !!!
2679,2019-12-26 10:43:38,55,0,657,2,"Здравствуйте, Евгений поздравляю с  именинами тебя помню О.Евгений, с днём Ангела! Божией помощи , радости и покрова  Царицы Небесной, предстательства небесного покровителя!"
2678,2019-12-25 11:18:10,0,0,208,0,
2677,2019-12-24 21:53:24,27,3,329,0,
2674,2019-12-24 12:30:06,0,0,192,0,
2672,2019-12-23 01:38:04,18,0,490,0,
2668,2019-12-22 19:42:57,85,3,938,4,"Слава Богу!!) Благодарю! Ещё бы вернули ""Знамение"" на место! Очень красиво! Настоящие мастера трудились! И Серафимушку, икона возле лавки находилась. Всегда на нас с любовью смотрел..."
2667,2019-12-22 19:08:50,5,0,292,1,Красота! Совсем другое дело! +++
2666,2019-12-22 14:44:55,9,0,226,0,
2665,2019-12-21 22:50:24,18,5,304,0,
2662,2019-12-18 18:44:52,33,4,441,2,"Благодарю, св.Николае,скорый помощниче и в скорбях заступниче!🙏🙏🙏 Святой отче Николае моли Бога о болящей младенце Вере! Помоги Господи! Прошу братья и сестры вашей молитвы о младенце Вере. Очень тяжелый коклюш, не ест и не пьет ребенок, помогите Христа ради!"
2661,2019-12-18 17:28:59,1,1,198,0,
2660,2019-12-17 19:21:47,8,4,293,0,
2659,2019-12-17 12:03:02,4,1,219,0,
2658,2019-12-16 23:35:17,3,0,191,0,
2657,2019-12-16 19:08:11,42,3,663,0,
2656,2019-12-16 13:30:02,7,3,221,0,
2654,2019-12-16 11:44:03,5,3,180,0,
2653,2019-12-15 19:00:10,15,1,491,0,
2651,2019-12-12 17:31:22,15,1,397,0,
2650,2019-12-10 23:57:05,10,1,304,0,
2649,2019-12-09 17:01:17,21,2,617,0,
2648,2019-12-08 23:29:39,18,1,466,0,
2647,2019-12-08 23:11:48,4,2,239,0,
2646,2019-12-08 14:13:58,13,2,372,0,
2645,2019-12-08 14:09:01,5,1,194,0,
2644,2019-12-07 23:22:56,5,1,182,0,
2643,2019-12-07 22:43:59,4,0,131,0,
2641,2019-12-07 12:53:53,7,0,303,0,
2640,2019-12-06 21:51:35,0,0,126,0,
2639,2019-12-05 10:38:22,6,0,218,0,
2638,2019-12-04 23:48:17,13,1,250,0,
2637,2019-12-04 20:03:03,6,2,197,0,
2636,2019-12-03 23:01:35,9,1,232,0,
2635,2019-12-03 10:00:55,0,0,124,0,
2634,2019-12-02 10:20:49,6,1,217,0,
2633,2019-12-01 22:49:34,25,2,476,0,
2632,2019-11-28 20:49:34,9,3,496,0,
2631,2019-11-28 18:29:59,4,1,301,0,
2630,2019-11-28 11:37:03,16,3,545,0,
2628,2019-11-27 13:49:33,7,0,197,0,
2626,2019-11-27 12:36:17,1,0,202,0,
2625,2019-11-27 11:36:59,15,2,315,0,
2624,2019-11-27 00:24:42,13,0,224,1,"Аня, ты молодец!"
2623,2019-11-26 11:29:44,3,1,326,0,
2622,2019-11-26 10:54:16,6,0,183,0,
2621,2019-11-26 08:14:26,2,1,168,0,
2620,2019-11-24 23:20:13,13,1,392,0,
2619,2019-11-22 20:16:19,19,2,763,0,
2615,2019-11-21 23:27:15,36,6,460,3,"Пресвятая Богородица,спаси нас!🙏 ❤❤❤❤❤❤❤🙏🙏🙏🙏🙏🙏🙏 "
2614,2019-11-21 22:04:00,8,5,245,0,
2613,2019-11-21 16:05:14,3,2,203,0,
2612,2019-11-21 10:54:50,4,2,195,0,
2611,2019-11-20 23:21:15,9,2,307,0,
2609,2019-11-20 13:49:51,14,7,174,0,
2608,2019-11-20 10:02:00,2,1,145,0,
2606,2019-11-19 23:31:54,7,3,206,0,
2605,2019-11-19 18:30:01,15,1,377,1,Царствие Небесное рабу Божиему иерею Даниилу🙏🙏🙏
2604,2019-11-19 16:30:01,9,0,203,0,
2601,2019-11-18 22:02:43,12,1,342,0,
2600,2019-11-18 21:32:04,6,2,307,0,
2599,2019-11-18 18:17:18,9,0,188,0,
2598,2019-11-17 21:56:56,30,3,421,0,
2597,2019-11-16 23:13:08,4,1,293,0,
2596,2019-11-16 16:53:57,5,1,215,0,
2595,2019-11-16 13:19:23,12,5,753,0,
2594,2019-11-15 21:13:09,6,0,204,0,
2593,2019-11-14 23:45:04,6,1,270,0,
2592,2019-11-14 14:14:00,3,1,227,0,
2590,2019-11-14 10:25:57,10,1,241,0,
2589,2019-11-14 09:56:16,8,0,169,0,
2588,2019-11-12 15:09:19,17,5,271,0,
2587,2019-11-10 19:49:02,2,0,257,0,
2586,2019-11-10 18:00:04,19,1,415,0,
2583,2019-11-09 13:52:00,13,0,308,0,
2579,2019-11-08 16:47:16,1,1,252,0,
2578,2019-11-08 16:36:34,78,6,883,3,"Как не хватает его по-отечески добрых,  строгих и вместе с тем, с любовью сказанных наставлений. Царствия Небесного!🙏 Царство небесное."
2577,2019-11-07 23:32:38,5,1,228,0,
2576,2019-11-07 20:22:55,25,0,310,0,
2575,2019-11-07 08:28:50,1,0,179,0,
2574,2019-11-06 23:49:19,13,3,256,0,
2573,2019-11-06 14:57:29,1,2,151,0,
2572,2019-11-06 00:09:39,4,3,208,0,
2571,2019-11-05 22:02:46,8,1,300,0,
2570,2019-11-03 16:03:01,22,0,442,0,
2568,2019-11-03 08:03:02,29,3,318,1,
2565,2019-11-02 23:36:00,4,0,323,0,
2562,2019-11-01 19:40:41,18,2,375,0,
2560,2019-11-01 17:34:57,5,0,269,0,
2559,2019-11-01 16:00:08,17,2,340,0,
2558,2019-11-01 11:37:04,18,0,289,2,"Трогательно, хотя и враньё. Слава Богу за всё!🙏Верю..."
2555,2019-10-31 20:50:18,18,3,609,0,
2550,2019-10-31 11:11:01,45,1,506,2,фото Ильи Тимина. Красотища!!! Слава Богу за все!
2546,2019-10-30 17:31:01,35,6,400,1,"К сожалению могила купца Пименова находится в запустении.(С правой, южной  стороны от собора) А как полезно было бы нашим детям знать о таком христианском подвиге. Он еще и дом для сирот построил и обеспечивал его существлвание и многое другое.Столько у него было христианской любви. Петрозаводчане забыли его..Вечная ему память! Имя его Марк. Евдоким это наверно племянник.  Простите."
2545,2019-10-30 17:28:59,11,0,250,1,Спаси Господь!!!!❤
2540,2019-10-30 12:36:31,18,6,623,1,"упокой, Господи, души усопших рабов Твоих!"
2533,2019-10-29 16:54:30,1,1,212,0,
2532,2019-10-29 13:56:50,11,2,294,10,Петрова Ангелина Григорьевна Кривцова Светлана Леонидовна Дуделева Мария Викторовна Фомина Татьяна Александровна. Морозова Ирина Владимировна Ланскова Надежда Сергеевна Вагина Любовь Хандий Людмила Владимировна. Муухина Ольга Александровна Зуйко Светлана Евгеньевна
2531,2019-10-28 21:11:12,4,1,237,0,
2530,2019-10-28 10:26:57,8,2,211,0,
2529,2019-10-27 23:03:26,11,3,223,0,
2528,2019-10-27 13:26:35,12,1,500,0,
2527,2019-10-26 22:35:15,2,1,212,0,
2526,2019-10-25 21:12:53,34,4,321,0,
2525,2019-10-25 18:20:00,63,6,909,0,
2524,2019-10-25 18:00:03,7,0,217,0,
2523,2019-10-25 15:39:33,3,0,152,0,
2522,2019-10-25 12:34:20,9,0,207,0,
2521,2019-10-24 17:30:00,7,0,249,0,
2520,2019-10-24 13:10:09,2,0,207,0,
2519,2019-10-24 10:38:29,4,0,185,0,
2518,2019-10-23 23:57:13,8,2,188,0,
2517,2019-10-22 23:51:12,1,0,179,0,
2515,2019-10-22 22:54:20,15,2,305,0,
2512,2019-10-22 11:19:15,7,1,266,0,
2510,2019-10-20 13:53:34,11,0,429,0,
2509,2019-10-20 10:48:28,8,0,304,0,
2507,2019-10-19 14:00:11,3,1,246,0,
2505,2019-10-19 12:32:26,3,0,349,1,"Вразуми укравшего Господи, ибо не ведает, что творит.Аминь"
2504,2019-10-19 11:45:31,2,0,0,0,
2503,2019-10-18 23:34:09,4,0,208,0,
2501,2019-10-18 18:30:04,1,0,193,0,
2499,2019-10-18 14:12:15,4,0,188,0,
2497,2019-10-17 16:13:15,18,0,346,1,"Слава Богу , что есть еще не равнодушные люди. ❤"
2496,2019-10-17 13:00:05,6,0,266,0,
2494,2019-10-17 10:48:41,1,0,172,0,
2493,2019-10-17 10:21:37,7,0,207,0,
2486,2019-10-16 18:47:53,42,7,859,6,"Царствие небесное и вечная память новопреставленной Рабе Божией Елене🙏🏻🙏🏻🙏🏻 Вечная память! 🙏🙏🙏🙏🙏🙏 Милые задумаемся- вот я есть и вот меня нет.Страшно перед будущьностью или прошедшего? Царствие небесное новопреставленной рабе Божией Елене🙏🏻🙏🏻🙏🏻 Упокой Господи,Душу р.Б.Елены🙏🏻"
2485,2019-10-16 16:06:22,4,2,211,0,
2484,2019-10-16 15:35:51,6,1,176,0,
2482,2019-10-16 13:09:08,6,0,158,0,
2481,2019-10-15 14:36:07,7,0,255,0,
2480,2019-10-15 09:44:05,2,0,163,0,
2479,2019-10-15 09:32:21,0,0,121,0,
2478,2019-10-14 17:28:53,4,0,171,0,
2477,2019-10-14 17:02:17,0,0,137,0,
2476,2019-10-14 15:30:19,8,0,184,0,
2474,2019-10-13 21:34:59,13,1,331,0,
2473,2019-10-13 15:03:00,16,1,461,0,
2472,2019-10-13 12:34:52,2,0,221,0,
2466,2019-10-12 10:38:22,53,3,874,0,
2464,2019-10-12 00:15:43,5,0,283,0,
2463,2019-10-11 23:42:12,20,2,279,1,
2462,2019-10-11 17:52:44,7,0,179,0,
2461,2019-10-11 16:18:48,11,0,218,0,
2460,2019-10-11 14:36:37,5,0,168,0,
2459,2019-10-10 14:24:19,45,2,389,0,
2457,2019-10-08 17:27:10,3,0,0,0,
2456,2019-10-08 13:26:01,1,0,188,0,
2455,2019-10-08 11:49:38,0,0,137,0,
2454,2019-10-08 09:39:47,1,0,132,0,
2453,2019-10-07 09:30:57,0,0,151,0,
2452,2019-10-07 01:22:29,3,0,152,0,
2449,2019-10-06 12:05:10,1,1,147,0,
2448,2019-10-05 22:12:12,0,0,0,1,На Божественной Литургии. Вот расписание служб: https://vk.com/wall-81948990_2431
2447,2019-10-04 12:36:29,3,0,234,0,
2445,2019-10-03 09:59:09,1,0,237,0,
2444,2019-10-02 18:30:00,41,0,515,0,
2443,2019-10-02 10:30:22,5,0,229,0,
2438,2019-10-01 18:12:00,73,1,829,4,"Отец Константин!!)Поздравляю,многая лета!! Многая лета, дорогой батюшка! Батюшка,с днём Ангела 🌿Слава Богу за то что вы есть! Божьей помощи вам и вашим близким во всех делах!Многая лета! Многая и благая лета!!!"
2437,2019-10-01 13:04:36,15,0,287,0,
2431,2019-09-30 01:11:39,26,0,408,2,На Акафисты выдают тексты для пения его или нужно свой принести? СПАСИБО за чудесное фото!!! Дорога домой!!!
2430,2019-09-30 00:55:20,15,0,307,2,🙏🙏🙏 аминь!
2429,2019-09-30 00:50:38,4,2,164,0,
2428,2019-09-29 17:12:51,1,0,165,0,
2427,2019-09-28 09:00:02,7,0,226,0,
2426,2019-09-27 22:48:51,18,3,289,0,
2424,2019-09-27 19:18:50,26,1,321,1,Царствие ему небесное.❤❤❤❤❤❤❤❤❤
2423,2019-09-27 13:49:54,2,0,163,0,
2422,2019-09-27 11:47:34,5,0,168,0,
2421,2019-09-27 11:10:58,1,0,155,0,
2420,2019-09-27 11:10:06,7,0,141,0,
2419,2019-09-27 10:55:15,17,2,154,0,
2418,2019-09-27 02:06:18,0,0,116,0,
2417,2019-09-26 18:00:10,9,0,216,0,
2414,2019-09-26 13:54:56,24,2,461,0,
2413,2019-09-26 13:17:41,2,0,117,0,
2412,2019-09-26 11:10:32,1,0,109,0,
2408,2019-09-25 19:16:26,32,1,301,3,"🙏🙏🙏 Светлая память! Удивительный был батюшка! Светлый и добрый, порою даже смешной, но в этом открывалась такая простота и мудрость...! Вечная память!"
2407,2019-09-25 16:47:21,1,0,115,0,
2406,2019-09-25 16:28:06,3,1,135,0,
2405,2019-09-25 14:06:51,0,0,101,0,
2404,2019-09-25 14:02:18,2,2,130,0,
2403,2019-09-25 11:43:02,2,0,128,0,
2402,2019-09-25 10:01:27,1,1,77,0,
2401,2019-09-25 09:01:07,15,0,146,0,
2400,2019-09-24 14:04:02,8,0,133,0,
2396,2019-09-24 11:05:17,57,3,702,1,
2395,2019-09-24 02:05:58,3,0,127,0,
2393,2019-09-23 20:29:59,50,5,818,1,
2392,2019-09-23 18:04:00,6,0,193,0,
2391,2019-09-23 13:25:35,2,0,135,0,
2390,2019-09-23 11:08:30,0,0,90,0,
2387,2019-09-22 22:51:29,5,1,316,1,Фото: Илья Тимин
2386,2019-09-21 12:10:00,2,0,163,0,
2385,2019-09-20 23:08:56,5,3,170,0,
2383,2019-09-20 18:15:26,10,2,349,0,
2382,2019-09-20 11:17:27,6,1,161,0,
2381,2019-09-20 11:06:28,3,0,146,0,
2380,2019-09-19 16:02:53,9,0,291,0,
2379,2019-09-19 14:11:32,2,0,143,0,
2378,2019-09-19 12:27:41,5,1,155,0,
2377,2019-09-18 14:55:59,4,0,168,0,
2374,2019-09-17 18:04:05,5,4,192,0,
2373,2019-09-17 11:52:55,46,0,312,2,"Многая и Благая лета, дорогой отец Константин !!! С днем рождения！Здоровья и терпения！🌹🌺🌸🌹🌸🌺🌹🌼🌹"
2372,2019-09-17 10:57:30,8,0,192,0,
2371,2019-09-16 23:15:25,97,22,8745,1,"Милица Михайловна перепутала только одну дату. Служить в алтарь она пришла не в июле 1987 года, а в июле 1988 года."
2370,2019-09-16 16:00:03,5,0,177,0,
2369,2019-09-16 14:50:03,0,0,143,0,
2368,2019-09-16 13:12:39,4,2,174,0,
2366,2019-09-15 23:37:19,14,0,250,1,молодцы ребята!
2365,2019-09-15 20:58:26,9,0,268,0,
2364,2019-09-15 19:54:52,1,0,185,0,
2361,2019-09-15 12:56:16,13,1,186,0,
2360,2019-09-15 10:57:22,4,0,158,1,🙏🙏🙏
2359,2019-09-14 23:31:43,0,0,156,0,
2358,2019-09-14 22:50:33,10,0,166,0,
2357,2019-09-14 21:02:27,4,2,157,0,
2356,2019-09-14 15:22:45,0,1,104,0,
2355,2019-09-14 01:00:14,2,0,132,0,
2354,2019-09-13 14:15:41,3,1,159,0,
2353,2019-09-13 14:06:42,2,1,115,0,
2352,2019-09-12 20:16:00,14,6,202,0,
2351,2019-09-12 14:49:17,6,2,170,0,
2350,2019-09-12 10:44:41,7,0,199,0,
2349,2019-09-11 23:47:55,2,0,0,0,
2348,2019-09-11 23:47:25,3,0,0,0,
2347,2019-09-11 22:48:31,5,2,131,0,
2346,2019-09-11 22:46:50,0,0,104,0,
2344,2019-09-11 16:50:29,14,2,175,0,
2342,2019-09-11 15:00:11,12,2,368,0,
2340,2019-09-11 14:12:36,2,1,88,0,
2339,2019-09-11 09:55:42,9,1,170,0,
2338,2019-09-10 22:28:15,6,1,170,0,
2337,2019-09-10 16:41:01,18,0,179,1,"Вот уж истинно-светлый.Таких не встретила больше нигде.Помню всегда и Богу благодарна,что такой человек был на моем пути."
2336,2019-09-10 09:58:58,8,1,223,0,
2335,2019-09-09 23:02:06,4,0,248,0,
2334,2019-09-08 22:47:06,0,0,119,0,
2333,2019-09-06 23:39:05,14,9,259,0,
2332,2019-09-06 22:34:06,0,0,127,0,
2331,2019-09-05 23:30:00,8,0,192,0,
2330,2019-09-05 16:06:18,7,0,230,0,
2329,2019-09-05 07:59:04,2,1,138,0,
2328,2019-09-05 07:49:18,0,0,136,0,
2327,2019-09-05 07:44:59,20,3,174,0,
2326,2019-09-04 14:01:17,0,2,132,0,
2325,2019-09-04 12:49:39,8,1,144,0,
2324,2019-09-03 10:42:58,2,1,170,0,
2323,2019-09-03 08:01:00,8,2,328,0,
2320,2019-09-02 22:14:43,5,2,173,0,
2318,2019-09-02 21:25:29,27,3,591,0,
2317,2019-09-02 18:10:03,7,4,148,0,
2316,2019-09-02 10:18:14,10,0,193,0,
2315,2019-08-31 12:48:56,2,0,156,0,
2314,2019-08-30 15:15:00,8,0,240,0,
2313,2019-08-29 20:32:18,7,3,189,0,
2311,2019-08-29 11:45:44,17,1,303,0,
2310,2019-08-29 11:31:03,4,0,198,0,
2309,2019-08-28 13:55:00,10,0,233,0,
2308,2019-08-28 11:19:17,12,4,199,0,
2307,2019-08-28 08:35:49,9,4,174,0,
2305,2019-08-27 23:48:25,4,0,140,0,
2304,2019-08-27 16:52:43,9,5,191,0,
2302,2019-08-27 11:57:42,19,1,428,0,
2301,2019-08-26 11:45:17,6,0,214,1,
2300,2019-08-25 23:48:55,16,1,306,0,
2299,2019-08-25 19:37:01,14,3,513,0,
2297,2019-08-24 10:04:31,3,0,199,0,
2296,2019-08-21 16:19:46,4,0,225,0,
2294,2019-08-19 16:08:33,7,0,294,0,
2293,2019-08-19 16:02:10,15,2,291,1,"Важеозерский монастырь небольшой, но там удивительно тепло и уютно, не чувствуешь себя зажатым. Отец Илларион всегда с улыбкой и шутками.❤😊"
2292,2019-08-19 12:22:54,32,2,432,0,
2291,2019-08-19 12:16:14,11,1,296,0,
2290,2019-08-18 19:55:15,2,0,201,0,
2289,2019-08-15 16:51:06,2,0,204,0,
2288,2019-08-14 14:11:22,1,0,195,0,
2287,2019-08-14 13:42:02,12,2,252,0,
2286,2019-08-14 10:52:33,7,0,269,0,
2285,2019-08-13 22:28:50,17,1,282,0,
2284,2019-08-13 09:48:17,2,2,179,0,
2283,2019-08-12 21:37:16,11,0,342,0,
2282,2019-08-12 21:12:51,38,12,2812,0,
2281,2019-08-12 15:47:32,4,1,182,0,
2280,2019-08-12 07:18:55,4,0,168,0,
2279,2019-08-12 07:18:36,7,0,160,0,
2278,2019-08-10 12:29:12,19,0,311,0,
2277,2019-08-10 02:01:31,9,2,194,0,
2276,2019-08-08 15:41:19,10,1,233,0,
2275,2019-08-06 13:43:58,1,0,201,0,
2274,2019-08-05 01:22:24,6,0,293,0,
2273,2019-08-05 01:06:52,5,0,200,0,
2272,2019-08-04 21:33:43,6,0,233,0,
2271,2019-08-04 21:24:43,8,6,203,0,
2270,2019-08-03 20:45:00,11,3,332,0,
2269,2019-08-03 15:45:00,5,0,204,0,
2268,2019-08-03 08:46:19,4,0,226,0,
2265,2019-08-02 10:46:32,11,0,268,0,
2264,2019-08-01 23:50:27,4,0,181,0,
2262,2019-08-01 22:44:40,3,1,149,0,
2261,2019-08-01 22:07:35,0,1,131,0,
2260,2019-08-01 14:37:52,0,0,129,0,
2259,2019-08-01 11:38:55,9,0,191,0,
2258,2019-07-31 23:17:46,0,0,117,0,
2257,2019-07-31 21:12:02,9,0,201,0,
2256,2019-07-31 20:45:00,12,1,286,0,
2254,2019-07-31 14:05:22,5,0,167,0,
2253,2019-07-31 09:52:29,2,1,116,0,
2252,2019-07-31 09:44:08,5,1,153,0,
2251,2019-07-30 15:02:39,2,0,160,0,
2250,2019-07-30 10:36:50,23,9,848,0,
2249,2019-07-30 00:04:28,13,2,214,0,
2247,2019-07-28 23:09:49,11,0,279,1,"4 августа, в воскресенье, ОДНА ЛИТУРГИЯ – архиерейская.
Начало в 9.00, исповедь в 8.30."
2246,2019-07-28 21:58:03,14,0,193,1,Слава БОГУ!!!))
2245,2019-07-28 21:55:08,1,0,129,0,
2244,2019-07-28 20:02:01,5,0,156,0,
2243,2019-07-27 23:29:10,13,0,205,0,
